id,insumo_medico_clave,forma_farmaceutica_id,presentacion_id,es_controlado,es_surfactante,concentracion,contenido,cantidad_x_envase,unidad_medida_id,indicaciones,via_administracion_id,dosis,created_at,updated_at,deleted_at
393,040.000.4057.00,NULL,102,1,0,"15 ml","Envase con 5 ampolletas con 3 ml.",5.00,39,"Inducción anestésica. Sedación.",24,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
394,040.000.2108.00,NULL,102,1,0,"5 mg","Envase con 5 ampolletas con 10 ml.",5.00,39,"Inducción anestésica. Sedación.",24,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
395,040.000.4060.00,NULL,102,1,0,"0.5 mg","Envase con 5 ampolletas con 10 ml.",5.00,39,"Inducción anestésica. Sedación.",24,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
396,010.000.4139.01,NULL,102,0,0,"100 mg","Envase con 48 grageas.",48.00,56,"Infecciones producidas por bacterias gram positivas y gram negativas sensibles.",39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
397,010.000.4329.00,NULL,102,0,0,"25.0 g","Envase con 30 comprimidos.",30.00,45,"Asma bronquial. Rinitis alérgica.",39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
398,010.000.4330.00,NULL,102,0,0,"5 UI","Envase con 30 comprimidos",30.00,45,"Asma bronquial. Rinitis alérgica.",39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
399,010.000.4335.02,NULL,102,0,0,"4 mg","Envase con 30 sobres.",30.00,69,"Asma bronquial. Rinitis alérgica.",39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
400,040.000.2099.00,NULL,102,1,0,"2.5 mg","Envase con 5 ampolletas con 2.5 ml.",5.00,39,"Dolor agudo o crónico de moderado a intenso ocasionado por: Cáncer (fase preterminal y terminal). Infarto agudo al miocardio. En el control del dolor posquirúrgico en pacientes politraumatizados y en aquellos con quemaduras.",33,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
401,040.000.4029.00,NULL,102,1,0,"30 mg","Envase con 20 tabletas.",20.00,71,"Dolor agudo o crónico de moderado a intenso ocasionado por: Cáncer (fase preterminal y terminal). Infarto agudo al miocardio. En el control del dolor posquirúrgico en pacientes politraumatizados y en aquellos con quemaduras.",39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
402,010.000.5383.00,NULL,102,0,0,NULL,"Envase con 240 ml y dosificador",1.00,52,"Prevención y tratamiento de deficiencias específicas.",39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
403,010.000.4376.00,NULL,102,0,0,NULL,"Envase con 30 tabletas, cápsulas o grageas.",30.00,71,"Prevención y tratamiento de deficiencias específicas.",39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
404,010.000.4221.00,NULL,102,0,0,"15 200 UI Axa","Envase con 2 jeringas con 0.8 ml",2.00,60,"Profilaxis y tratamiento de la enfermedad tromboembólica venosa y arterial.",46,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
405,010.000.2155.01,NULL,102,0,0,"2 850 UI","Caja con 10 jeringas con 0.3 ml",10.00,60,"Profilaxis y tratamiento de la enfermedad tromboembólica venosa y arterial.",46,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
406,010.000.2155.00,NULL,102,0,0,"2 850 UI","Caja con 2 jeringas con 0.3 ml",2.00,60,"Profilaxis y tratamiento de la enfermedad tromboembólica venosa y arterial.",46,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
407,010.000.4223.00,NULL,102,0,0,"3800 UI Axa","Envase con 2 jeringas prellenadas con 0.4 ml",2.00,60,"Profilaxis y tratamiento de la enfermedad tromboembólica venosa y arterial.",46,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
408,010.000.4222.00,NULL,102,0,0,"5700 UI Axa","Envase con 2 jeringas prellenadas con 0.6 ml",2.00,60,"Profilaxis y tratamiento de la enfermedad tromboembólica venosa y arterial.",46,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
409,010.000.2804.00,NULL,102,0,0,"1 mg","Envase con gotero integral con 15 ml",1.00,52,"Congestión de la conjuntiva ocular.",38,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
410,040.000.0302.00,NULL,102,0,0,"0.4 mg","Envase con 10 ampolletas con 1 ml.",10.00,39,"Intoxicación por opiáceos.",21,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
411,010.000.3419.00,NULL,102,0,0,"125 mg","Envase con 100 ml",1.00,52,"Dolor e inflamación aguda. Artritis reumatoide. Osteoartritis. Espondilitis anquilosante. Tendinitis. Bursitis.",39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
412,010.000.3407.00,NULL,102,0,0,"250 mg","Envase con 30 tabletas",30.00,71,"Dolor e inflamación aguda. Artritis reumatoide. Osteoartritis. Espondilitis anquilosante. Tendinitis. Bursitis.",39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
413,010.000.2824.00,NULL,102,0,0,"3.5 mg de neomicina. 5 000 U de polimixina B. Bacitracina 400 U","Envase con 3.5 g.",1.00,73,"Infecciones producidas por bacterias susceptibles.",38,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
414,010.000.2823.00,NULL,102,0,0,"1.7 mg",NULL,1.00,52,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
415,010.000.0291.00,NULL,102,0,0,"0.5 mg","Caja de 6 ampolletas con 1 ml.",6.00,39,"Intoxicación y efectos adversos de agentes bloqueadores neuromusculares no despolarizantes. Distensión abdominal. Atonía vesical postoperatoria.",14,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
416,010.000.0597.00,NULL,102,0,0,"10 mg","Caja con 20 cápsulas.",20.00,43,"Angina de pecho. Hipertensión arterial esencial.",39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
417,010.000.0599.00,NULL,102,0,0,"30 mg","Caja con 30 comprimidos.",30.00,45,"Angina de pecho. Hipertensión arterial esencial.",39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
418,010.000.1566.00,NULL,102,0,0,"100 000 UI","Caja con 12 óvulos o tabletas vaginales",12.00,63,Candidiasis.,55,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
419,010.000.4260.00,NULL,102,0,0,"2 400 000 UI","Envase para 24 ml.",1.00,52,"Candidiasis buco-faríngea.",39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
420,010.000.2524.00,NULL,102,0,0,"100 mg","Envase con 30 ml.",1.00,52,"Antiparasitario de amplio espectro.",39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
421,010.000.2519.00,NULL,102,0,0,"200 mg","Envase con 6 tabletas.",6.00,71,"Antiparasitario de amplio espectro.",39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
422,010.000.1562.00,NULL,102,0,0,"6 mg","Caja con 6 óvulos.",6.00,63,"Vaginitis bacteriana. Tricomoniasis vaginal.",55,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
423,010.000.1911.00,NULL,102,0,0,"100 mg","Caja con 40 cápsulas.",40.00,43,"Infección urinaria por bacterias sensibles.",39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
424,010.000.5302.00,NULL,102,0,0,"25 mg","Envase con 120 ml (25 mg/5 ml).",1.00,52,"Infección urinaria por bacterias sensibles.",39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
425,010.000.0569.00,NULL,102,0,0,"50 mg","Caja con un frasco ámpula con o sin diluyente.",1.00,53,"Crisis hipertensiva. Hipertensión arterial maligna. Insuficiencia ventricular izquierda.",7,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
426,010.000.3511.00,NULL,102,0,0,"Norelgestromina 6.00 mg. Etinilestradiol 0.60 mg","Envase con 3 parches",3.00,66,"Anticoncepción. Prevención del embarazo.",2,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
427,010.000.3503.00,NULL,102,0,0,"200 mg",NULL,1.00,39,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
428,010.000.3515.00,NULL,102,0,0,"50 mg","Envase con una ampolleta o jeringa con un ml",1.00,39,Anticoncepción.,23,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
429,010.000.3506.00,NULL,102,0,0,"Norestisterona 0.400 mg Etinilestradiol 0.035 mg",NULL,28.00,71,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
430,010.000.4261.02,NULL,102,0,0,"400 mg","Envase con 12 tabletas",12.00,71,"Infecciones por bacterias gram negativas y gram positivas sensibles.",39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
431,010.000.4261.00,NULL,102,0,0,"400 mg","Envase con 6 tabletas.",6.00,71,"Infecciones por bacterias gram negativas y gram positivas sensibles.",39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
432,010.000.4261.01,NULL,102,0,0,"400 mg","Envase con 8 tabletas.",8.00,71,"Infecciones por bacterias gram negativas y gram positivas sensibles.",39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
433,010.000.5486.00,NULL,102,0,0,"10 mg","Envase con 14 tabletas",14.00,71,Esquizofrenia.,39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
434,010.000.5486.01,NULL,102,0,0,"10 mg","Envase con 28 tabletas",28.00,71,Esquizofrenia.,39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
435,010.000.5485.00,NULL,102,0,0,"5 mg","Envase con 14 tabletas",14.00,71,Esquizofrenia.,39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
436,010.000.5485.01,NULL,102,0,0,"5 mg","Envase con 28 tabletas",28.00,71,Esquizofrenia.,39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
437,010.000.5187.00,NULL,102,0,0,"40 mg","Envase con un frasco ámpula con liofilizado y ampolleta con 10 ml de diluyente.",1.00,53,"Úlcera péptica. Úlcera gástrica. Úlcera duodenal. Esofagitis por reflujo. Síndrome de Zollinger-Ellison.",30,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
438,010.000.1551.00,NULL,102,0,0,"0.5 mg","Caja con 3 ampolletas con 1 ml.",3.00,39,"Amenaza de parto prematuro.",27,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
439,010.000.1552.00,NULL,102,0,0,"20 mg","Caja con 30 tabletas.",30.00,71,"Amenaza de parto prematuro.",39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
440,040.000.4033.00,NULL,102,1,0,"10 mg","Envase con 30 tabletas de liberación prolongada.",30.00,71,"Dolor grave secundario a padecimientos: O steoarticulares. Músculares crónicos. Cáncer.",39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
441,040.000.4032.00,NULL,102,1,0,"20 mg","Envase con 30 tabletas de liberación prolongada.",30.00,71,"Dolor grave secundario a padecimientos: O steoarticulares. Músculares crónicos. Cáncer.",39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
442,010.000.0804.00,NULL,100,0,0,"25 g","Bote con 30 g.",1.00,41,Dermatosis,2,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
443,010.000.1542.00,NULL,102,0,0,"5 UI","Caja con 50 ampolletas con 1 ml.",50.00,39,"Inducción del trabajo de parto por razones médicas. Prevención y tratamiento de la inercia uterina en el alumbramiento y el puerperio para inhibir el sangrado.",27,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
444,010.000.5186.01,NULL,102,0,0,"40 mg","Envase con 14 tabletas o grageas o cápsulas",14.00,71,"Úlcera péptica. Úlcera gástrica. Úlcera duodenal. Esofagitis por reflujo. Síndrome de Zollinger- Ellison.",39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
445,010.000.5186.00,NULL,102,0,0,"40 mg","Envase con 7 tabletas o grageas o cápsulas",7.00,71,"Úlcera péptica. Úlcera gástrica. Úlcera duodenal. Esofagitis por reflujo. Síndrome de Zollinger- Ellison.",39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
446,010.000.5186.02,NULL,102,0,0,"40 mg","Envase con 28 tabletas o grageas o cápsulas",28.00,71,"Úlcera péptica. Úlcera gástrica. Úlcera duodenal. Esofagitis por reflujo. Síndrome de Zollinger- Ellison.",39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
447,010.000.5721.00,NULL,102,0,0,"1 g","Envase con un frasco ámpula con 100 ml.",1.00,53,"Dolor postoperatorio moderado a grave en niños y adultos en coadyuvancia con opioides en quienes el uso de AINE´s está contraindicado.",27,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
448,010.000.5720.00,NULL,102,0,0,"50 mg","Envase con un frasco ámpula con 50 ml.",1.00,53,"Dolor postoperatorio moderado a grave en niños y adultos en coadyuvancia con opioides en quienes el uso de AINE´s está contraindicado.",27,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
449,010.000.0106.00,NULL,106,0,0,"100 mg","Frasco con 15 ml con gotero calibrado a 0.5 ml y 1 ml",1.00,52,"Fiebre. Dolor agudo o crónico.",39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
450,010.000.0514.02,NULL,102,0,0,"100 mg","Caja con 10 supositorios.",10.00,70,"Fiebre. Dolor agudo o crónico.",45,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
451,010.000.0514.00,NULL,102,0,0,"100 mg","Caja con 3 supositorios.",3.00,70,"Fiebre. Dolor agudo o crónico.",45,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
452,010.000.0514.01,NULL,102,0,0,"100 mg","Caja con 6 supositorios.",6.00,70,"Fiebre. Dolor agudo o crónico.",45,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
453,010.000.0105.00,NULL,102,0,0,"300 mg","Caja con 3 supositorios.",3.00,70,"Fiebre. Dolor agudo o crónico.",45,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
454,010.000.0104.00,NULL,102,0,0,"500 mg","Caja con 10 tabletas.",10.00,71,"Fiebre. Dolor agudo o crónico.",39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
455,010.000.5481.00,NULL,102,0,0,"20 mg","Envase con 10 tabletas",10.00,71,Depresión.,39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
456,040.000.3247.00,NULL,102,1,0,"5 mg",NULL,3.00,39,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
457,010.000.0865.00,NULL,103,0,0,"1 g","Caja con un frasco con 110 ml. ",1.00,52,Pediculosis,53,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
458,010.000.2851.00,NULL,102,0,0,"20 mg","Envase con gotero integral con 15 ml",1.00,52,"Producción de miosis. Hipotensión ocular. Glaucoma primario o secundario de ángulo cerrado o de ángulo abierto.",38,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
459,010.000.2852.00,NULL,102,0,0,"40 mg","Envase con gotero integral con 15 ml",1.00,52,"Producción de miosis. Hipotensión ocular. Glaucoma primario o secundario de ángulo cerrado o de ángulo abierto.",38,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
460,010.000.4592.00,NULL,102,0,0,"4 g de piperacilina-500 mg de tazobactam","Envase con frasco ámpula.",1.00,53,"Infecciones producidas por bacterias gram positivas y gram negativas susceptibles y por productoras de betalactamasa.",27,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
461,010.000.2138.00,NULL,102,0,0,"250 mg","Envase con 6 tabletas.",6.00,71,"Ascariasis Oxiuriasis.",39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
462,010.000.2413.00,NULL,102,0,0,"500 mg","Envase con 50 tabletas.",50.00,71,Tuberculosis.,39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
463,010.000.5232.00,NULL,102,0,0,"300 mg",NULL,10.00,71,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
464,010.000.1271.00,NULL,106,0,0,"49.7 g","Frasco con 400 g",1.00,52,"Hipotonía intestinal. Estreñimiento.",NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
465,010.000.0901.00,NULL,106,0,0,"250 mg","Frasco con 5 ml.",1.00,52,"Condiloma acuminado. Verrugas seborreicas.",2,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
466,010.000.3661.00,NULL,102,0,0,"3.5 g","Envase con 500 ml con o sin equipo para su administración.",1.00,52,"Sustitutivo del plasma en estados de disminución de volumen sanguíneo.",27,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
467,010.000.3664.00,NULL,103,0,0,"4.0 g","Envase con 500 ml",1.00,52,"Sustitutivo del plasma en estados de disminución de volumen sanguíneo.",27,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
468,010.000.0657.00,NULL,102,0,0,"10 mg","Caja con 30 tabletas.",30.00,71,Hipercolesterolemia.,39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
469,010.000.2040.00,NULL,102,0,0,"600 mg","Caja con 25 tabletas.",25.00,71,"Teniasis. Neurocisticercosis. Fasciolosis hepática. Himenolepiasis. Esquistosomiasis.",39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
470,010.000.2841.00,NULL,102,0,0,"5 mg","Envase con gotero integral con 5 ml",1.00,52,"Procesos inflamatorios de: Conjuntiva. Córnea. Segmento anterior del globo ocular.",38,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
471,010.000.2185.00,NULL,102,0,0,"5 mg","Caja con un tubo con 3 g",1.00,73,"procesos inflamatorios del globo ocular y anexos, como queratitis, iritis, iridociclitis, queratouveítis, episcleritis, conjuntivitis, queratoconjuntivitis química y térmica, queratoconjuntivitis flictenular, escleritis, blefaroconjuntivitis por contacto, primaveral o atópica, queratitis por acné rosácea, queratitis disciforme y postoperatorio de cirugía intraocular.",38,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
472,010.000.2186.00,NULL,102,0,0,"Prednisolona 5 mg/ sulfacetamida 100 mg","Caja con un frasco con gotero integral con 5 ml",1.00,52,"En procesos inflamatorios asociados con infección bacteriana por microorganismos susceptibles a Sulfacetamida. Prednisolona tópica está indicada en procesos inflamatorios del segmento anterior del globo ocular y anexos como queratitis, iritis, iridociclitis, queratouveítis, episcleritis, queratoconjuntivitis química y térmica, queratoconjuntivitis flictenular, escleritis, blefaroconjuntivitis seborreica, queratitis por acné rosácea y disciforme.",NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
473,010.000.0472.00,NULL,102,0,0,"5 mg","Caja con 20 tabletas.",20.00,71,"Enfermedad de Addison. Asma. Síndrome nefrótico. Enfermedades inflamatorias. Enfermedades autoinmunes.",39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
474,010.000.0473.00,NULL,102,0,0,"50 mg","Caja con 20 tabletas.",20.00,71,"Enfermedad de Addison. Asma. Síndrome nefrótico. Enfermedades inflamatorias. Enfermedades autoinmunes.",39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
475,010.000.4356.01,NULL,102,0,0,"75 mg","Envase con 28 cápsulas",28.00,43,"Epilepsia parcial con o sin generalización secundaria. Dolor neuropático en adultos.",39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
476,010.000.2032.00,NULL,102,0,0,"15 mg","Caja con 20 tabletas.",20.00,71,Paludismo.,39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
477,010.000.2031.00,NULL,102,0,0,"5 mg","Caja con 20 tabletas.",20.00,71,Paludismo.,39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
478,010.000.4217.00,NULL,102,0,0,"200 mg",NULL,14.00,67,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
479,010.000.0246.00,NULL,102,0,0,"200 mg","Caja con 5 ampolletas o frascos ámpula de 20 ml.",5.00,39,"Inducción y mantenimiento de la anestesia general.",31,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
480,010.000.0539.00,NULL,102,0,0,"10 mg","Caja con 30 tabletas.",30.00,71,"Hipertensión arterial sistémica. Angina de pecho. Profilaxis de la migraña. Arritmia supraventricular. Hipertensión portal. Feocromocitoma.",39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
481,010.000.0530.00,NULL,102,0,0,"40 mg.","Caja con 30 tabletas.",30.00,71,"Hipertensión arterial sistémica. Angina de pecho. Profilaxis de la migraña. Arritmia supraventricular. Hipertensión portal. Feocromocitoma.",39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
482,010.000.5489.00,NULL,102,0,0,"100 mg","Envase con 60 tabletas",60.00,71,Psicosis.,39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
483,010.000.5494.00,NULL,102,0,0,"300 mg","Envase con 30 tabletas de liberación prolongada",30.00,71,"Psicosis. Trastorno bipolar. Esquizofrenia",39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
484,010.000.4163.00,NULL,102,0,0,"60 mg",NULL,14.00,71,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
485,010.000.1233.00,NULL,102,0,0,"150 mg","Caja con 20 grageas o tabletas.",20.00,71,"Úlcera gastroduodenal. Gastritis. Trastorno de hipersecreción como el Síndrome de Zollinger-Ellison.",39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
486,010.000.2151.00,NULL,102,0,0,"150 mg","Caja con un frasco con 200 ml",1.00,52,"Úlcera gastroduodenal. Gastritis. Trastorno de hipersecreción como el Síndrome de Zollinger-Ellison.",39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
487,010.000.1234.01,NULL,102,0,0,"50 mg","Caja con 5 ampolletas de 5 ml.",5.00,39,"Úlcera gastroduodenal. Gastritis Trastorno de hipersecreción como el Síndrome de Zollinger-Ellison.",18,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
488,010.000.1234.00,NULL,102,0,0,"50 mg","Caja con 5 ampolletas de 2 ml",5.00,39,"Ulcera gastroduodenal. Gastritis. Trastorno de hipersecreción como el Síndrome de Zollinger-Ellison.",NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
489,010.000.2409.00,NULL,102,0,0,"300 mg","Envase con 1000 cápsulas, comprimidos o tabletas recubiertas.",1000.00,43,Tuberculosis.,39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
490,010.000.2410.00,NULL,102,0,0,"100 mg","Envase con 120 ml y dosificador.",1.00,52,Tuberculosis.,39,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
491,040.000.3262.00,NULL,102,0,0,"1.0 mg",NULL,1.00,52,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
492,040.000.3268.00,NULL,102,0,0,"25 mg",NULL,1.00,53,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
493,040.000.3258.00,NULL,102,0,0,"2 mg",NULL,40.00,71,NULL,NULL,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
