clave,tipo,generico_id,es_causes,es_unidosis,tiene_fecha_caducidad,descontinuado,descripcion,created_at,updated_at,deleted_at
010.000.4124.01,ME,1689,1,1,1,0,"SIMVASTATINA Tableta 20 mg 30 tabletas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4126.00,ME,1689,1,0,1,0,"SULFADIAZINA DE PLATA Crema 1 g / 100 g Envase con 375 g","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4134.01,ME,1689,0,0,1,0,"HIDROQUINONA CREMA 4 G/ 100 G","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4136.00,ME,1689,1,0,1,0,"CLINDAMICINA Gel 1 g/100 g Envase con 30 g","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4139.00,ME,1689,0,1,1,0,"MINOCICLINA, CLORHIDRATO DE 100 MG, GRAGEA, ENVASE CON 12 GRAGEAS.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4139.01,ME,1689,1,1,1,0,"MINOCICLINA Gragea 100 mg 48 grageas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4141.00,ME,1689,0,0,1,0,"MOMETASONA, MONOHIDRATADA FUROATO DE (GT18) DE 0.050 G/100 ML, SUSPENSIÓN PARA INHALACIÓN, ENVASE NEBULIZADOR CON 18 ML Y VÁLVULA DOSIFICADORA (140 NEBULIZACIONES DE 50 µG CADA UNA).","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4148.00,ME,1689,1,0,1,0,"INSULINA LISPRO, LISPRO PROTAMINA Suspensión inyectable 100 UI 2 cartuchos con 3 ml o frasco ámpula con 10 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4150.01,ME,1689,0,1,1,0,"ROSIGLITAZONA GRAGEA CADA GRAGEA CONTIENE: MALEATO DE ROSIGLITAZONA EQUIVALENTE A 4 MG DE ROSIGLITAZONA. ENVASE C/28 TABLETAS","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4152.00,ME,1689,1,1,1,0,"SITAGLIPTINA Comprimido 100 mg 14 comprimidos","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4152.01,ME,1689,1,1,1,0,"SITAGLIPTINA MONOHIDRATADA, FOSFATO DE DE 100 MG, COMPRIMIDO, ENVASE CON 28 COMPRIMIDOS.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4154.00,ME,1689,0,0,1,0,"VASOPRESINA DE 20 UI, SOLUCIÓN INYECTABLE, ENVASE CON UNA AMPOLLETA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4156.00,ME,1689,1,0,1,0,"INSULINA ASPÁRTICA Solución inyectable 100 UI/ml Frasco ámpula con 10 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4157.00,ME,1689,1,0,1,0,"INSULINA HUMANA Suspensión inyectable 100 UI/ml Un frasco ámpula con 10 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4158.00,ME,1689,1,0,1,0,"INSULINA GLARGINA Solución inyectable 3.64 mg/ml Envase con un frasco ámpula con 10 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4158.01,ME,1689,1,1,1,0,"INSULINA GLARGINA Solución inyectable 3.64 mg/ml Envase con 5 cartuchos de vidrio con 3 ml en dispositivo desechable","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4161.00,ME,1689,1,1,1,0,"ÁCIDO ALENDRÓNICO Tableta o comprimido 10 mg 30 tabletas o comprimidos","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4162.00,ME,1689,1,0,1,0,"INSULINA LISPRO Solución inyectable 100 UI/ml Frasco ámpula con 10 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4163.00,ME,1689,1,1,1,0,"RALOXIFENO Tableta 60 mg 14 tabletas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4164.00,ME,1689,1,1,1,0,"ÁCIDO ALENDRÓNICO Tableta o comprimido 70 mg 4 tabletas o comprimidos","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4165.00,ME,1689,1,0,1,0,"INSULINA DETEMIR Solución inyectable 100 U (14.20 mg) Envase con 1 pluma prellenada con 3 ml (100 U/ml)","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4165.01,ME,1689,1,1,1,0,"INSULINA DETEMIR Solución inyectable 100 U (14.20 mg) Envase con 5 plumas prellenadas con 3 ml (100 U/ml)","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4167.00,ME,1689,1,1,1,0,"ÁCIDO RISEDRÓNICO Gragea o tableta 35 mg 4 grageas o tabletas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4168.00,ME,1689,0,0,1,0,"INSULINA GLULISINA DE 100 UI / ML, SOLUCIÓN INYECTABLE, ENVASE CON FRASCO ÁMPULA CON 10 ML.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4184.00,ME,1689,1,1,1,0,"LOPERAMIDA Comprimido, tableta o gragea 2 mg 12 comprimidos, tabletas o grageas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4201.00,ME,1689,1,1,1,0,"HIDRALAZINA Solución inyectable 20 mg 5 ampolletas con 1.0 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4202.00,ME,1689,1,0,1,0,"INDOMETACINA Solución inyectable 1 mg/2 ml Frasco ámpula con 2 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4217.00,ME,1689,1,1,1,0,"PROGESTERONA DE 200 MG, PERLA, ENVASE CON 14 PERLAS.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4221.00,ME,1689,1,1,1,0,"NADROPARINA Solución inyectable 15 200 UI Axa/0.8 ml Envase con 2 jeringas con 0.8 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4222.00,ME,1689,1,1,1,0,"NADROPARINA Solución inyectable 5700 UI Axa/0.6 ml Envase con 2 jeringas prellenadas con 0.6 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4223.00,ME,1689,1,1,1,0,"NADROPARINA Solución inyectable 3800 UI Axa/0.4 ml 2 jeringas prellenadas con 0.4 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4224.00,ME,1689,1,1,1,0,"ENOXAPARINA Solución inyectable 60 mg Envase con 2 jeringas de 0.6 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4228.00,ME,1689,0,0,1,0,"DAUNORUBICINA. SOLUCION INYECTABLE. CADA FRASCO AMPULA CON LIOFILIZADO CONTIENE: CLORHIDRATO DE DAUNORUBICINA EQUIVALENTE A 20 MG DE DAUNORUBICINA. ENVASE CON UN FRASCO AMPULA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4229.00,ME,1689,0,0,1,0,"L - ASPARGINASA. SOLUCION INYECTABLE. CADA FRASCO AMPULA CON POLVO CONTIENE: L-ASPARGINASA 10,000 U. I. ENVASE CON UN FRASCO AMPULA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4230.00,ME,1689,0,1,1,0,"ETOPOSIDO. SOLUCION INYECTABLE. CADA FRASCO AMPULA CONTIENE: ETOPOSIDO 100 MG. ENVASE CON 10 FRASCOS AMPULA DE 5 ML.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4231.00,ME,1689,0,0,1,0,"INMUNOGLOBULINA ANTILINFOCITOS T HUMANOS OBTENIDA DE CONEJO DE 25 MG, SOLUCIÓN INYECTABLE, ENVASE CON FRASCO ÁMPULA CON POLVO LIOFILIZADO.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4239.00,ME,1689,0,0,1,0,"FACTOR ANTIHEMOFILICO HUMANO. SOLUCION INYECTABLE. CADA FRASCO AMPULA CONTIENE: FACTOR VIII 250 U.I. ENVASE CON UN FRASCO AMPULA, FRASCO AMPULA CON DILUYENTE Y EQUIPO PARA ADMINISTRACION.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4241.00,ME,1689,1,0,1,0,"DEXAMETASONA Solución inyectable 8 mg/2 ml 1 ampolleta o frasco ámpula con 2 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4242.00,ME,1689,1,1,1,0,"ENOXAPARINA Solución inyectable 20 mg 2 Jeringas de 0.2 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4245.00,ME,1689,0,0,1,0,"EPTACOG ALFA (FACTOR DE COAGULACIÓN VII ALFA RECOMBINANTE). SOLUCION INYECTABLE. CADA FRASCO AMPULA CON LIOFILIZADO CONTIENE: FACTOR DE COAGULACION VII ALFA RECOMBINANTE 120,000 UI (2.4 MG). ENVSE CON UN FRASCO AMPULA CON LIOFILIZADO Y UN FRASCO AMPULA CO","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4246.00,ME,1689,1,1,1,0,"CLOPIDOGREL Gragea o tableta 75 mg 14 grageas o tabletas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4246.01,ME,1689,1,1,1,0,"CLOPIDOGREL Gragea o tableta 75 mg 28 grageas o tabletas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4249.00,ME,1689,1,0,1,0,"LEVOFLOXACINO Solución inyectable 500 mg/100 ml Envase con 100 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4251.00,ME,1689,1,0,1,0,"VANCOMICINA Solución inyectable 500 mg Frasco ámpula","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4254.00,ME,1689,0,0,1,0,"CEFTAZIDIMA SOLUCIÒN INYECTABLE CADA FRASCO AMPULA CON POLVO CONTIENE CEFTAZIDIMA PENTAHIDRATADA EQUIVALENTE A 1 GR. DE CEFTAZIDIMA ","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4255.00,ME,1689,1,1,1,0,"CIPROFLOXACINO Cápsula ó tableta 250 mg 8 cápsulas ó tabletas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4258.00,ME,1689,1,0,1,0,"CIPROFLOXACINO Suspensión 250 mg/5 ml Envase con 5 g y 93 ml de diluyente","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4259.00,ME,1689,1,0,1,0,"CIPROFLOXACINO Solución inyectable 200 mg/100 ml Envase con 100 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4260.00,ME,1689,1,0,1,0,"NISTATINA Suspensión Oral 100,000 UI/ml Envase para 24 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4261.00,ME,1689,1,1,1,0,"OFLOXACINA Tableta 400 mg 6 tabletas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4261.01,ME,1689,1,1,1,0,"OFLOXACINA Tableta 400 mg 8 tabletas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4261.02,ME,1689,1,1,1,0,"OFLOXACINA Tableta 400 mg 12 tabletas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4263.00,ME,1689,1,1,1,0,"ACICLOVIR Comprimido o tableta 200 mg 25 comprimidos o tabletas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4264.00,ME,1689,1,1,1,0,"ACICLOVIR Solución inyectable 250 mg 5 frascos ámpula","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4290.00,ME,1689,1,1,1,0,"LINEZOLID Tableta 600 mg 10 tabletas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4294.00,ME,1689,0,0,1,0,"CICLOSPORINA MODIFICADA O CICLOSPORINA EN MICROEMULSIÓN DE 100 MG/ML, EMULSIÓN ORAL, ENVASE CON 50 ML Y PIPETA DOSIFICADORA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4298.00,ME,1689,0,1,1,0,"CICLOSPORINA MODIFICADA O CICLOSPORINA EN MICROEMULSIÓN DE 100 MG, CÁPSULA DE GELATINA BLANDA, ENVASE CON 50 CÁPSULAS.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4299.00,ME,1689,1,1,1,0,"LEVOFLOXACINO Tableta 500 mg 7 tabletas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4300.00,ME,1689,1,1,1,0,"LEVOFLOXACINO Tableta 750 mg 7 tabletas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4301.00,ME,1689,0,0,1,0,"ERTAPENEM SÓDICO DE 1 G, SOLUCIÓN INYECTABLE, ENVASE CON UN FRASCO ÁMPULA CON LIOFILIZADO.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4302.00,ME,1689,1,1,1,0,"FINASTERIDA Gragea o tableta recubierta 5 mg 30 grageas o tabletas recubiertas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4308.00,ME,1689,0,0,1,0,"SILDENAFIL TABLETA 50 MG 1 TABLETA","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4320.00,ME,1689,0,0,1,0,"PALIVIZUMAB DE 50 MG / ML, SOLUCIÓN INYECTABLE, ENVASE CON UN FRASCO ÁMPULA Y AMPOLLETA CON 1.0 ML DE DILUYENTE.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4329.00,ME,1689,1,1,1,0,"MONTELUKAST Comprimido masticable 5 mg 30 comprimidos","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4330.00,ME,1689,1,1,1,0,"MONTELUKAST Comprimido recubierto 10 mg 30 comprimidos","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4335.02,ME,1689,1,1,1,0,"MONTELUKAST Granulado 4 mg 30 sobres","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4356.01,ME,1689,1,1,1,0,"PREGABALINA Cápsula 75 mg 28 cápsulas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4359.00,ME,1689,1,1,1,0,"GABAPENTINA Cápsula 300 mg 15 cápsulas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4372.00,ME,1689,1,1,1,0,"VALACICLOVIR Comprimido recubierto 500 mg 10 comprimidos recubiertos","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4372.01,ME,1689,1,1,1,0,"VALACICLOVIR Comprimido recubierto 500 mg 42 comprimidos recubiertos","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4376.00,ME,1689,1,1,1,0,"MULTIVITAMINAS (POLIVITAMINAS) Y MINERALES Tableta, cápsula o gragea Vitamina B1, B2, B6, B12, niacinamida, E, A, D3, Acido pantoténico, sulfato ferroso, cobre, magnesio, zinc 30 tabletas, cápsulas o grageas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4402.00,ME,1689,0,0,1,0,"HIALURONATO DE SODIO 1 %. SOLUCION VISCOELASTICA INTRAOCULAR. BAJA DENSIDAD. CADA ML CONTIENE: HIALURONATO SODICO 10 MG / FOSFATO DIBASICO DE SODIO DODECAHIDRATADO 0.56 MG / FOSFATO MONOBASICO DE SODIO DIHIDRATADO 0.045 MG / CLORURO DE SODIO 8.5 MG. ENVAS","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4407.00,ME,1689,1,0,1,0,"TETRACAÍNA Solución oftálmica 5 mg/ ml Gotero integral con 10 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4418.00,ME,1689,1,0,1,0,"TRAVOPROST Solución oftálmica 40 microgramo/ml Frasco gotero con 2.5 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4420.00,ME,1689,1,0,1,0,"BRIMONIDINA-TIMOLOL Solución oftálmica 2.00 mg / 6.80 mg Envase con gotero integral con 5 ml.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4429.00,ME,1689,1,0,1,0,"DACTINOMICINA Solución inyectable 0.5 mg Frasco ámpula","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4431.00,ME,1689,0,0,1,0,"CARBOPLATINO. SOLUCION INYECTABLE. CADA FRASCO AMPULA CON LIOFILIZADO CONTIENE: CARBOPLATINO 150 MG. ENVASE CON UN FRASCO AMPULA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4432.00,ME,1689,0,0,1,0,"IFOSFAMIDA. SOLUCION INYECTABLE. CADA FRASCO AMPULA CON LIOFILIZADO CONTIENE: IFOSFAMIDA 1 GR. ENVASE CON UN FRASCO AMPULA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4437.00,ME,1689,0,0,1,0,"PALONOSETRÓN, CLORHIDRATO DE DE 0.25 MG/5 ML, SOLUCIÓN INYECTABLE, ENVASE CON UN FRASCO ÁMPULA CON 5 ML.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4441.00,ME,1689,0,0,1,0,"GRANISETRON. SOLUCION INYECTABLE. CADA AMPOLLETA CONTIENE: CLORHIDRATO DE GRANISETRON EQUIVALENTE A 3 MG DE GRANISETRON. ENVASE CON 3 ML.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4442.00,ME,1689,0,0,1,0,"APREPITANT DE 125 MG - 80 MG, CÁPSULA,ENVASE CON UNA CÁPSULA DE 125 MG Y 2 CÁPSULAS DE 80 MG.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4445.00,ME,1689,0,0,1,0,"VINORELBINA, BITARTRATO DE DE 20 MG, CÁPSULA, ENVASE CON 1 CÁPSULA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4446.00,ME,1689,0,0,1,0,"VINORELBINA, BITARTRATO DE DE 30 MG, CÁPSULA, ENVASE CON 1 CÁPSULA.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4483.00,ME,1689,1,1,1,0,"FLUOXETINA Cápsula o tableta 20 mg 14 cápsulas o tabletas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4483.01,ME,1689,1,1,1,0,"FLUOXETINA Cápsula o tableta 20 mg 28 cápsulas o tabletas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4485.00,ME,1689,1,1,1,0,"DULOXETINA Cápsula 60 mg 14 cápsulas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4488.00,ME,1689,1,1,1,0,"VENLAFAXINA Cápsula o gragea de liberación prolongada 75 mg. 10 cápsulas o grageas de liberación prolongada","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4490.00,ME,1689,1,1,1,0,"ARIPIPRAZOL Tableta 15 mg 20 tabletas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4491.00,ME,1689,1,1,1,0,"ARIPIPRAZOL Tableta 20 mg 10 tabletas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4492.00,ME,1689,1,1,1,0,"ARIPIPRAZOL Tableta 30 mg 10 tabletas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4504.00,ME,1689,1,1,1,0,"SULFASALAZINA Tableta con capa entérica 500 mg 60 tabletas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4505.00,ME,1689,0,1,1,0,"DEFLAZACORT DE 6 MG, TABLETA, ENVASE CON 20 TABLETAS.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4514.00,ME,1689,1,1,1,0,"LEFLUNOMIDA Comprimido 20 mg 30 comprimidos","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4515.00,ME,1689,1,1,1,0,"LEFLUNOMIDA Comprimido 100 mg 3 comprimidos","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4526.00,ME,1689,1,1,1,0,"LEVONORGESTREL Gragea 0.03 mg 35 Grageas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4551.00,ME,1689,1,0,1,0,"DEXTRÁN Solución inyectable al 6% Dextrán (60 000) 6 g/100 ml Cloruro de sodio 7.5 g/100 ml 250 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4552.00,ME,1689,0,0,1,0,"SEROALBUMINA HUMANA 20%. SOLUCION INYECTABLE. CADA FRASCO AMPULA CONTIENE: SEROALBUMINA HUMANA 10 GR. ENVASE CON UN FRASCO AMPULA DE 50 ML.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4582.00,ME,1689,0,1,1,0,"FOSFATO DE OSELTAMIVIR EQUIVALENTE A 75 MG DE OSELTAMIVIR EXCIPIENTE C.B.P. 1 CÁPSULA. ENVASE BLISTER CON 10 CÁPSULAS DE 75 MG","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.4592.00,ME,1689,1,0,1,0,"PIPERACILINA- TAZOBACTAM Solución inyectable 4 g / 500 mg Frasco ámpula.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.5075.00,ME,1689,1,0,1,0,"TEOFILINA Elíxir 533 mg/100 ml Envase con 450 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.5079.00,ME,1689,1,1,1,0,"CLOROPIRAMINA Solución inyectable 20 mg/2 ml 5 ampolletas con 2 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.5084.00,ME,1689,0,1,1,0,"TACROLIMUS. CAPSULAS. CADA CAPSULA CONTIENE: TACROLIMUS MONOHIDRATADO EQUIVALENTE A 1 MG DE TACROLIMUS. ENVASE CON 50 CAPSULAS.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.5099.00,ME,1689,1,1,1,0,"ADENOSINA Solución inyectable 6 mg 6 frascos ámpula con 2 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.5100.00,ME,1689,0,1,1,0,"MILRINONA. SOLUCION INYECTABLE. CADA FRASCO AMPULA CONTIENE: LACTATO DE MILRINONA EQUIVALENTE A 20 MG DE MILRINONA. ENVASE CON 5 FRASCOS AMPULA DE 20 ML.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.5104.00,ME,1689,1,0,1,0,"ESMOLOL Solución inyectable 100 mg/10 ml Frasco ámpula con 10 ml","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.5106.00,ME,1689,1,1,1,0,"ATORVASTATINA Tableta 20 mg 10 tabletas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.5107.00,ME,1689,0,1,1,0,"ALTEPLASA. ACTIVADOR TISULAR DEL PLASMINOGENO HUMANO. SOLUCION INYECTABLE. CADA FRASCO AMPULA CON LIOFILIZADO CONTIENE: ALTEPLASA 50 MG. ENVASE CON DOS FRASCOS AMPULA CON LIOFILIZADO. DOS FRASCOS AMPULA CON DISOLVENTE Y EQUIPO ESTERILIZADO PARA S","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.5117.00,ME,1689,0,0,1,0,"TENECTEPLASA DE 50 MG (10,000 U), SOLUCIÓN INYECTABLE, ENVASE CON FRASCO ÁMPULA Y JERINGA PRELLENADA CON 10 ML DE AGUA INYECTABLE.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.5132.00,ME,1689,0,0,1,0,"ALANTOÍNA ALQUITRÁN DE HULLA Y CLIOQUINOL CREMA 0.2 G/100 G/ 5 G/100 G Y 3 G/100 G","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.5165.00,ME,1689,1,1,1,0,"METFORMINA Tableta 850 mg 30 tabletas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.5166.00,ME,1689,0,1,1,0,"ACARBOSA DE 50 MG, TABLETA, ENVASE CON 30 TABLETAS.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.5176.00,ME,1689,1,1,1,0,"SUCRALFATO Tableta 1 g 40 tabletas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.5181.00,ME,1689,0,0,1,0,"OCTREOTIDA SOLUCIÓN INYECTABLE 1 MG/5 ML FRASCO ÁMPULA CON 5 ML","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.5186.00,ME,1689,1,1,1,0,"PANTOPRAZOL O RABEPRAZOL U OMEPRAZOL Tableta o gragea o cápsula Pantoprazol 40 mg, ó Rabeprazol 20 mg, u Omeprazol 20 mg 7 tabletas o grageas o cápsulas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.5186.01,ME,1689,1,1,1,0,"PANTOPRAZOL O RABEPRAZOL U OMEPRAZOL Tableta o gragea o cápsula Pantoprazol 40 mg, ó Rabeprazol 20 mg, u Omeprazol 20 mg 14 tabletas o grageas o cápsulas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.5186.02,ME,1689,1,1,1,0,"PANTOPRAZOL O RABEPRAZOL U OMEPRAZOL Tableta o gragea o cápsula Pantoprazol 40 mg, ó Rabeprazol 20 mg, u Omeprazol 20 mg 28 tabletas o grageas o cápsulas","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.5187.00,ME,1689,1,0,1,0,"OMEPRAZOL O PANTOPRAZOL Solución inyectable Omeprazol 40 mg ó Pantoprazol 40 mg Envase con un frasco ámpula con liofilizado y ampolleta con 10 ml de diluyente","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.5191.00,ME,1689,0,0,1,0,"TERLIPRESINA SOLUCIÓN INYECTABLE 1 MG/5 ML FRASCO ÁMPULA CON LIOFILIZADO Y UNA AMPOLLETA CON 5 ML DE DILUYENTE.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.5191.00-DUP,ME,1689,0,0,1,0,"TERLIPRESINA SOLUCIÓN INYECTABLE 1 MG/5 ML FRASCO ÁMPULA CON LIOFILIZADO Y UNA AMPOLLETA CON 5 ML DE DILUYENTE.","2018-02-01 11:48:55","2018-02-01 11:48:55","2017-05-29 13:41:51"
010.000.5212.00,ME,1689,0,0,1,0,"AMINOACIDOS CRISTALINOS SOLUCION INYECTABLE, AMINOACIDOS CRISTALINOS 10%, ENVASE CON 250 ML","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.5212.01,ME,1689,0,0,1,0,"AMINOACIDOS CRISTALINOS SOLUCION INYECTABLE, AMINOACIDOS CRISTALINOS 10%, ENVASE CON 500 ML","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.5221.00,ME,1689,0,0,1,0,"PEGINTERFERÓN ALFA-2B DE 80 µG, SOLUCIÓN INYECTABLE, ENVASE CON UNA PLUMA PRECARGADA Y UN CARTUCHO CON 0.5 ML DE DILUYENTE.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.5222.00,ME,1689,0,0,1,0,"PEGINTERFERÓN ALFA-2B DE 120 µG, SOLUCIÓN INYECTABLE, ENVASE CON UNA PLUMA PRECARGADA Y UN CARTUCHO CON 0.5 ML DE DILUYENTE.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
010.000.5224.00,ME,1689,0,0,1,0,"PEGINTERFERÓN ALFA-2B DE 100 µG, SOLUCIÓN INYECTABLE, ENVASE CON UNA PLUMA PRECARGADA Y UN CARTUCHO CON 0.5 ML DE DILUYENTE.","2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
