id,precio_base_id,insumo_medico_clave,es_causes,precio,usuario_id,created_at,updated_at,deleted_at
1382,1,SC-0000116,0,545.98,root,2018-04-02 12:07:04,2018-04-02 12:07:04,NULL
1383,1,SC-0000117,0,423.63,root,2018-04-02 12:07:04,2018-04-02 12:07:04,NULL
1384,1,SC-0000118,0,163.71,root,2018-04-02 12:07:04,2018-04-02 12:07:04,NULL
1385,1,SC-0000119,0,11368.45,root,2018-04-02 12:07:04,2018-04-02 12:07:04,NULL
1386,1,SC-0000120,0,546.61,root,2018-04-02 12:07:04,2018-04-02 12:07:04,NULL
1387,1,SC-0000121,0,204.52,root,2018-04-02 12:07:04,2018-04-02 12:07:04,NULL
1388,1,SC-0000122,0,136.34,root,2018-04-02 12:07:04,2018-04-02 12:07:04,NULL
1389,1,SC-0000123,0,729.46,root,2018-04-02 12:07:04,2018-04-02 12:07:04,NULL
1390,1,SC-0000125,0,368.06,root,2018-04-02 12:07:04,2018-04-02 12:07:04,NULL
1391,1,SC-0000126,0,2056.12,root,2018-04-02 12:07:04,2018-04-02 12:07:04,NULL
1392,1,SC-0000127,0,52.81,root,2018-04-02 12:07:04,2018-04-02 12:07:04,NULL
1393,1,SC-0000128,0,227.18,root,2018-04-02 12:07:04,2018-04-02 12:07:04,NULL
1394,1,SC-0000129,0,227.17,root,2018-04-02 12:07:04,2018-04-02 12:07:04,NULL
1395,1,SC-0000130,0,1467.12,root,2018-04-02 12:07:04,2018-04-02 12:07:04,NULL
1396,1,SC-0000131,0,111.68,root,2018-04-02 12:07:04,2018-04-02 12:07:04,NULL
1397,1,SC-0000132,0,691.6,root,2018-04-02 12:07:04,2018-04-02 12:07:04,NULL
1398,1,SC-0000133,0,42.58,root,2018-04-02 12:07:04,2018-04-02 12:07:04,NULL
1399,1,SC-0000135,0,204.42,root,2018-04-02 12:07:04,2018-04-02 12:07:04,NULL
1400,1,SC-0000136,0,142,root,2018-04-02 12:07:04,2018-04-02 12:07:04,NULL
1401,1,SC-0000138,0,59.46,root,2018-04-02 12:07:04,2018-04-02 12:07:04,NULL
1402,1,SC-0000139,0,80.15,root,2018-04-02 12:07:04,2018-04-02 12:07:04,NULL
1403,1,SC-0000141,0,56.7,root,2018-04-02 12:07:04,2018-04-02 12:07:04,NULL
1404,1,SC-0000142,0,3.8,root,2018-04-02 12:07:04,2018-04-02 12:07:04,NULL
1405,1,SC-0000143,0,4.5,root,2018-04-02 12:07:04,2018-04-02 12:07:04,NULL
1406,1,SC-0000144,0,4.5,root,2018-04-02 12:07:04,2018-04-02 12:07:04,NULL
1407,1,SC-0000145,0,467.2,root,2018-04-02 12:07:04,2018-04-02 12:07:04,NULL
1408,1,SC-0000147,0,3778.38,root,2018-04-02 12:07:04,2018-04-02 12:07:04,NULL
1409,1,SC-0000148,0,3778.38,root,2018-04-02 12:07:04,2018-04-02 12:07:04,NULL
1410,1,SC-0000149,0,1249.35,root,2018-04-02 12:07:04,2018-04-02 12:07:04,NULL
1411,1,SC-0000150,0,225,root,2018-04-02 12:07:04,2018-04-02 12:07:04,NULL
1412,1,SC-0000151,0,107.78,root,2018-04-02 12:07:04,2018-04-02 12:07:04,NULL
1413,1,SC-0000152,0,270,root,2018-04-02 12:07:04,2018-04-02 12:07:04,NULL
1414,1,SC-0000153,0,350,root,2018-04-02 12:07:04,2018-04-02 12:07:04,NULL
1415,1,SC-0000154,0,350,root,2018-04-02 12:07:04,2018-04-02 12:07:04,NULL
1416,1,SC-0000155,0,350,root,2018-04-02 12:07:04,2018-04-02 12:07:04,NULL
1417,1,SC-0000156,0,350,root,2018-04-02 12:07:04,2018-04-02 12:07:04,NULL
1418,1,SC-0000158,0,12.29,root,2018-04-02 12:07:04,2018-04-02 12:07:04,NULL
1419,1,SC-0000159,0,7.26,root,2018-04-02 12:07:04,2018-04-02 12:07:04,NULL
1420,1,SC-0000160,0,284.48,root,2018-04-02 12:07:04,2018-04-02 12:07:04,NULL
1421,1,SC-0000161,0,14,root,2018-04-02 12:07:04,2018-04-02 12:07:04,NULL
1422,1,SC-0000162,0,205.02,root,2018-04-02 12:07:04,2018-04-02 12:07:04,NULL
1423,1,SC-0000163,0,6172,root,2018-04-02 12:07:04,2018-04-02 12:07:04,NULL
1424,1,SC-0000164,0,6172,root,2018-04-02 12:07:04,2018-04-02 12:07:04,NULL
