clues,jurisdiccion_id,tipo,nombre,activa,es_offline,director_id,created_at,updated_at,deleted_at
CSSSA019003,2,UM,"CARAVANA TIPO 0 LA PROVIDENCIA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019015,2,UM,"CARAVANA TIPO 0 JOCOSIC",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019020,9,UM,"CARAVANA TIPO 0 EL DURAZNAL SANTA FE",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019032,9,UM,"CARAVANA TIPO 0 BAWITZ TUTZILTIK",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019044,9,UM,"CARAVANA TIPO 0 SEGUNDO TZAJALCHÉN",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019056,9,UM,"CARAVANA TIPO 0 PARAÍSO CHICOTÁNIL",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019061,9,UM,"CARAVANA TIPO 0 YOCHIBJÁ",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019073,9,UM,"CARAVANA TIPO 0 UJCAYIL",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019085,1,HCM,"CLÍNICA DE LA MUJER CINTALAPA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019090,2,HCM,"CLÍNICA DE LA MUJER SAN CRISTÓBAL DE LAS CASAS",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019102,5,HCM,"CLÍNICA DE LA MUJER PICHUCALCO",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019114,6,HCM,"CLÍNICA DE LA MUJER PALENQUE",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019126,8,HCM,"CLÍNICA DE LA MUJER TONALÁ",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019131,1,CS,"CENTRO DE SALUD MICROREGIONAL CERRO JAQUIMA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019143,1,CS,"CENTRO DE SALUD MICROREGIONAL SAN MIGUEL LA SARDINA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019155,1,CS,"CENTRO DE SALUD MICROREGIONAL SAN JOSÉ PLAN OCOTAL",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019160,8,NULL,"TONALÁ (UNEME CAPA)",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019172,6,NULL,"PALENQUE (UNEME CAPA)",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019184,2,CS,"CENTRO DE SALUD MICROREGIONAL LA LIBERTAD",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019196,2,CS,"CENTRO DE SALUD MICROREGIONAL PASHTONTICJA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019201,2,CS,"CENTRO DE SALUD MICROREGIONAL YUT BASH UNO",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019213,2,CS,"CENTRO DE SALUD MICROREGIONAL CHIMTIC",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019225,2,CS,"CENTRO DE SALUD MICROREGIONAL CHIXILTÓN",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019230,10,CS,"CENTRO DE SALUD MICROREGIONAL NUEVA MORELIA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019242,5,HBC,"H. B. C. DE OSTUACÁN",1,0,000138,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019254,2,CS,"CENTRO DE SALUD MICROREGIONAL YASHNAIL",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019266,2,CS,"CENTRO DE SALUD MICROREGIONAL BAPUZ",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019271,2,CS,"CENTRO DE SALUD MICROREGIONAL TZULUWITZ",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019283,2,CS,"CENTRO DE SALUD MICROREGIONAL CHILOLJA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019300,2,CS,"CENTRO DE SALUD MICROREGIONAL SAN ANDRES PUERTO RICO",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019312,2,CS,"CENTRO DE SALUD MICROREGIONAL SANTA ROSA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019324,2,CS,"CENTRO DE SALUD MICROREGIONAL YIBELJOJ",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019336,2,CS,"CENTRO DE SALUD MICROREGIONAL CAÑADA GRANDE",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019341,2,CS,"CENTRO DE SALUD MICROREGIONAL MAJOMUT",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019353,2,CS,"CENTRO DE SALUD SIBERIA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019365,2,CS,"CENTRO DE SALUD MICROREGIONAL CHULNA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019370,2,CS,"CENTRO DE SALUD MICROREGIONAL TZOPILJA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019382,2,CS,"CENTRO DE SALUD MICROREGIONAL TZAJALCHÉN",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019394,2,CS,"CENTRO DE SALUD MICROREGIONAL CATISHTIC",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019406,2,CS,"CENTRO DE SALUD MICROREGIONAL JOLBON",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019411,2,CS,"CENTRO DE SALUD MICROREGIONAL LAS MINAS",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019423,2,CS,"CENTRO DE SALUD MICROREGIONAL PAJALTÓN ALTO",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019435,2,CS,"CENTRO DE SALUD MICROREGIONAL PINAR SALINAS",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019440,2,CS,"CENTRO DE SALUD MICROREGIONAL SAN JOAQUIN",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019452,2,CS,"CENTRO DE SALUD MICROREGIONAL TOLBILJA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019464,2,CS,"CENTRO DE SALUD MICROREGIONAL  ZANEMBOLOM",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019476,2,HBC,"HOSPITAL BÁSICO COMUNITARIO OXCHUC",1,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019481,2,HBC,"H. B. C. DE SAN JUAN CHAMULA",1,0,000129,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019493,2,CS,"SANTIAGO EL PINAR",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019505,7,HCM,"CLÍNICA DE LA MUJER TAPACHULA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019510,6,NULL,"PALENQUE (U.N.E.M.E. CIRUGÍA AMBULATORIA)",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019522,2,CS,ALDAMA,0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019534,1,NULL,"TUXTLA (U.N.E.M.E. CIRUGÍA AMBULATORIA Y TORRE DE DIAGNÓSTICO)",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019546,3,HCM,"CLÍNICA DE LA MUJER COMITÁN",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019551,4,HCM,"CLÍNICA DE LA MUJER VILLAFLORES",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019563,5,CS,"CENTRO DE SALUD MICROREGIONAL LLANOS DE MORELOS 2A. SECCIÓN",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019575,5,CS,"CENTRO DE SALUD MICROREGIONAL NUEVO SAN ANTONIO",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019580,5,CS,"CENTRO DE SALUD MICROREGIONAL PEÑITAS EL MICO",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019592,5,CS,"CENTRO DE SALUD MICROREGIONAL RIVERA GALEANA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019604,5,CS,"CENTRO DE SALUD MICROREGIONAL SAN LORENZO",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019616,5,CS,"CENTRO DE SALUD MICROREGIONAL FRANCISCO I. MADERO",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019621,5,CS,"CENTRO DE SALUD MICROREGIONAL LA ESPERANZA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019633,1,CS,"CENTRO DE SALUD MICROREGIONAL RIVERA EL VIEJO CARMEN",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019645,9,HBC,"H. B. C. DE OCOSINGO",1,0,00014,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019662,9,UM,"CARAVANA DIGNIFICADA  ATOTONILCO",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019674,NULL,CS,"CESSA Chilón",1,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019686,3,CS,"CENTRO DE SALUD MICROREGIONAL SANTO DOMINGO LAS PALMAS",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019691,9,CS,"CENTRO DE SALUD MICROREGIONAL TACUBA NUEVA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019715,9,CS,"CENTRO DE SALUD MICROREGIONAL CACATEEL",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019720,9,CS,"CENTRO DE SALUD MICROREGIONAL SULUPHUITZ",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019732,9,CS,"CENTRO DE SALUD MICROREGIONAL TZASIBILTIC",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019744,9,CS,"CENTRO DE SALUD MICROREGIONAL FILADELFIA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019756,9,CS,"CENTRO DE SALUD MICROREGIONAL XAXAJATIC",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019761,9,CS,"CENTRO DE SALUD MICROREGIONAL SAN ANTONIO LAS PALOMAS",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019773,9,CS,"CENTRO DE SALUD MICROREGIONAL CAMPO BOLONTINÁ",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019785,9,CS,"CENTRO DE SALUD MICROREGIONAL MAPIL",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019790,9,CS,"CENTRO DE SALUD MICROREGIONAL RAMOSIL (TZAJALNABIL)",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019826,9,CS,"CENTRO DE SALUD MICROREGIONAL LA UNIÓN",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019831,6,CS,"CENTRO DE SALUD MICROREGIONAL ARROYO AGUA AZUL (MIRAFLORES)",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019843,6,CS,"CENTRO DE SALUD MICROREGIONAL CHUCHUCLUMIL",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019855,6,CS,"CENTRO DE SALUD MICROREGIONAL EL PROGRESO",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019860,6,CS,"CENTRO DE SALUD MICROREGIONAL TIENTIUL GRANDE 2A. SECCIÓN (AGUA POTABLE)",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019872,6,CS,"CENTRO DE SALUD MICROREGIONAL CUCTIEPA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019884,6,CS,"CENTRO DE SALUD MICROREGIONAL ARROYO AGUA AZUL",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019896,6,CS,"CENTRO DE SALUD MICROREGIONAL AMÉRICA LIBRE",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019901,6,CS,"CENTRO DE SALUD MICROREGIONAL  LIC. ADOLFO LÓPEZ MATEOS",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019913,6,CS,"CENTRO DE SALUD MICROREGIONAL EMILIANO ZAPATA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019925,9,CS,"CENTRO DE SALUD MICROREGIONAL EL IXCÁN",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019930,1,CS,"CENTRO DE SALUD MICROREGIONAL LAS MARAVILLAS",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019942,2,CS,"CENTRO DE SALUD MICROREGIONAL  EL RETIRO",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019954,1,HO,"HOSPITAL CHIAPAS NOS UNE DR. JESUS GILBERTO GOMEZ MAZA",1,0,000136,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019966,2,CS,"CENTRO DE SALUD MICROREGIONAL REVOLUCIÓN FIU",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019971,2,CS,"CENTRO DE SALUD MICROREGIONAL TZUNUNIL",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019983,6,CS,"ZAMORA PICO DE ORO",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA019995,10,NULL,"EL MIRADOR",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA020000,3,NULL,"OJO DE AGUA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA020012,3,NULL,"SAN ANTONIO COPALAR",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA020024,2,UM,"AGUA DE PAJARITO",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA020036,3,HCM,"CLÍNICA DE LA MUJER FRONTERA COMALAPA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA020041,5,CS,"CENTRO DE SALUD MICROREGIONAL PANTEPEC",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA020053,8,HCM,"CLÍNICA DE LA MUJER PIJIJIAPAN",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA020065,6,CS,"CENTRO DE SALUD MICROREGIONAL JOLJÁ",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA020082,2,CS,"CENTRO DE SALUD MICROREGIONAL YIBELJOJ",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA020094,2,CS,"CENTRO DE SALUD MICROREGIONAL CRUSILJÁ",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA020106,5,CS,"CENTRO DE SALUD MICROREGIONAL RAMOS CUBILETE",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA020111,5,CS,"CENTRO DE SALUD MICROREGIONAL SAN ISIDRO LAS BANDERAS",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA020123,2,CS,"CENTRO DE SALUD MICROREGIONAL JOLXIC",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA020135,9,UM,"CARAVANA TIPO 0 TZAJALÁ JERICÓ",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA020140,9,UM,"CARAVANA TIPO 0 EL OCOTAL",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA020152,5,CS,"CENTRO DE SALUD MIGUEL ALDAMA",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA020164,1,UM,"SAN PEDRO EL PUY",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA020176,1,UM,"LA GLORIA (LA TRANCA)",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA020181,NULL,CS,"CESSA Independencia",1,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA020193,5,CS,IXHUATÁN,1,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSA020205,2,CS,"CENTRO DE SALUD MICROREGIONAL MUCTAHUITZ",0,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSACESOCO,NULL,CS,"CESSA. Ocotepec",1,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSAHGREFO,5,NULL,"HOSPITAL GENERAL REFORMA",1,0,000151,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSAHIBERR,1,HBC,"HOSPITAL BÁSICO COMUNITARIO DE BERRIOZABAL",1,0,0001109,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSAHICCOR,1,HBC,"HOSPITAL BÁSICO COMUNITARIO DE CHIAPA DE CORZO",1,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSAHIROSA,2,NULL,"HOSPITAL BÁSICO COMUNITARIO DE LAS ROSAS",1,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSAOXCHUC,2,HBC,"H. B. C. OXCHUC ",1,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
CSSSASIMOJO,6,HBC,"H. B. C. DE SIMOJOVEL",1,0,NULL,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
JURISMOTO10,10,AJ,"ALMACÉN JURISDICCIONAL (MOTOZINTLA)",1,0,000123,"2018-02-01 11:48:55","2018-02-01 11:48:55",NULL
